NotaCN,NotaCH,NotaLC,NotaMT,NotaRE,Sexo,EscolaPublica,Cor
514.6,593.4,562.3,514.6,500,M,S,B
486.7,518.8,543.9,547.2,520,F,S,B
409.8,385.7,522,385.8,620,F,N,Pa
631.7,598.3,581.7,647.5,780,F,S,Pr
465.5,545.7,534.7,546.8,680,M,S,B
601.4,589.9,534.2,731.6,760,M,N,B
480.8,412.5,517.6,418.9,640,F,S,Pr
515.7,403.3,528.2,587,480,M,S,B
639.9,670,654.6,794.1,880,F,N,B
411.5,418,504.2,377.4,400,M,S,B
532.8,585.8,573.9,521.4,640,F,S,Pr
405.7,468.9,405.3,394.1,320,M,S,Pr
546.2,553.7,562.2,536.6,380,F,S,B
498.7,521.6,570.4,415.4,760,F,S,Pr
443.1,482.9,498,405.9,560,M,S,Pa
607.6,638.6,635.8,687.8,940,F,N,B
464.2,525.7,576.7,527.1,600,M,S,Pr
538.4,540.5,504.7,503.8,600,M,S,Pr
416.5,449.3,497.5,389.6,600,F,S,Pr
411.1,403.4,432.9,376.1,460,M,S,B
536,391,537.1,519.6,680,F,S,Pr
400.9,502.6,491.8,514.4,660,F,N,B
407.3,523.2,504.3,543,560,F,S,Pa
528.6,552.2,597,534.2,580,M,S,B
419.9,504.9,492.5,385.3,440,F,N,B
448.7,389.3,394.8,361.8,560,F,S,B
488.9,514.8,528.2,519.6,420,F,S,Pa
463.8,536.4,526,542.5,540,F,S,Pr
373,447.9,509.2,453.3,440,F,S,Pr
442.8,421,493.8,415,560,F,S,B
433.5,509.2,545.7,463.5,620,F,S,Pr
607.7,592.2,596.7,577.3,780,F,S,Pr
455.3,374.6,441.9,423.8,380,F,N,Pa
546.3,628.5,597.5,647.1,840,F,N,Pr
382.6,406.8,520.1,380.4,420,M,S,Pa
354.7,418.9,475.6,374,440,F,S,Pr
412.5,480.7,517.9,517,500,M,S,Pr
574.8,639.8,631.5,761.2,640,M,N,B
446.3,489.4,502.3,448.4,520,F,S,Pa
575.3,601.5,560.5,467.3,740,M,N,B
504.9,624.1,662.8,580.1,740,F,S,Pr
511.9,492.7,526.5,593.6,680,M,S,Pr
495.6,470.6,556.4,422.2,660,F,S,Pr
422.1,529.1,536.8,577.2,560,M,S,B
450.3,470.5,525.2,501.2,600,F,S,Pr
350.8,385.9,462,390.6,540,F,S,Pr
450.1,350.8,473.7,436.1,540,F,S,Pr
541.9,567.1,565.6,634.7,580,M,S,B
483.5,414.7,511.8,479.4,540,F,N,B
432.7,450.2,447.2,425.2,340,F,S,Pr
415.4,522.8,489.6,493.7,680,F,S,Pr
496.7,606,607.5,409,820,M,S,Pr
424.7,452.3,507.2,396.1,560,F,S,B
447.5,415.3,508.3,421.5,320,F,S,B
621.4,624.4,587.5,702.2,720,F,N,B
415.3,358.6,433.2,477.9,560,M,S,Pa
374.5,486.1,427.9,409,680,M,S,Pr
358.8,354.2,412.3,428,360,M,S,B
424.4,503.5,492.9,420.5,860,F,S,Pr
567.2,600.9,602.8,680,700,F,N,Pr
352.9,482.1,441.1,540.8,600,M,S,Pr
536,582.9,548.7,623.3,780,F,S,B
421.9,620.6,611.5,541.6,960,F,N,B
393,555.6,508.5,656.7,740,M,S,Pa
541.8,553.7,581.8,531,680,F,S,B
436.9,435.5,387,452.3,420,M,S,B
598.8,599.9,581.1,764.3,800,M,N,Pr
422.7,526.2,500.7,506.3,520,M,S,B
441,471.1,497,360.4,600,F,S,Pr
509.5,477.2,519.3,428.9,620,F,S,Pr
554.9,623.5,595.3,666.9,720,M,N,B
500.4,637.2,622.6,607.3,840,M,S,Pr
357.1,459.8,516,630.2,600,F,S,Pr
575.7,620.9,588.9,699.9,800,F,N,B
542.9,633,622,696.8,740,M,S,B
424.5,385.1,448.6,389.4,440,M,S,Pr
500.6,491.9,534.3,543.3,720,M,S,Pr
413.4,421.7,484.1,511.3,580,F,S,Pr
547.1,612.9,597.9,576.8,900,F,S,Pr
442.8,411.4,448.4,513.6,760,F,N,B
357.9,538.2,547.6,409.6,540,F,S,Pa
424.9,344.2,456.9,425,440,M,S,A
466.7,562.9,556.6,477.7,620,F,N,B
381.7,404.4,482.6,394.2,560,F,S,Pr
492.1,513.8,523.3,598.2,540,M,S,Pr
426.7,485.7,471.5,555.2,340,F,S,B
532.4,561.2,567.5,622.6,560,M,S,B
554.6,621.8,591.6,727,840,M,S,B
401,409.6,502.6,469.1,600,F,N,Pr
444,456.2,479.3,420.6,560,F,S,B
614.9,670,631.6,681.3,780,F,S,B
530.8,574.7,554.8,553.8,620,F,N,Pr
520.1,526.7,601.3,365.2,580,F,S,Pr
388.9,357,474.3,421,500,F,S,Pr
378.3,524.1,551.6,488.6,460,M,S,B
356.9,532.7,558.1,532.6,600,F,S,B
473.8,460.8,511.1,573.8,420,M,S,Pa
491.3,565.3,560,701.1,660,M,S,B
435.8,478.3,519.8,558.8,600,F,S,B
464.9,497.3,568.8,464.5,680,F,S,Pr
392.9,528.4,521.7,380.3,580,F,S,Pr
480.9,461.9,503.6,443.9,400,M,S,B
621.4,586.9,577.1,673.8,800,F,N,B
444,523.5,516.2,428,660,F,S,A
482.4,587.2,543.9,593.6,760,F,N,Pr
458.4,437.2,410,414.6,500,F,N,Pr
432.6,493.7,460.8,441.5,680,F,S,B
498.5,521.4,524.9,546.5,600,F,S,B
424.5,367,381.2,543.7,580,F,S,Pr
614.7,641.7,589.3,702.2,780,F,N,B
476.3,552.6,553.8,687.1,560,M,N,B
472.6,555.2,518.1,447,440,M,S,B
529.5,563,544.6,555.9,640,F,S,B
603.8,632.1,567,555.3,900,F,S,Pa
511.4,590.9,525.7,674.2,880,M,S,B
612.5,665.4,667,757.7,840,F,N,B
593.7,590.7,612.2,651.7,780,M,S,Pr
395.5,509.8,536.2,433.3,600,M,S,B
515.4,412.1,428.3,493.7,380,M,S,Pr
572.5,524.3,561.4,524.1,720,F,S,B
444.8,505.2,492.4,446.7,320,F,S,Pr
518.3,599.5,551.4,725.2,900,M,S,B
503,520.7,525.2,502.8,600,F,S,Pr
334.5,485.2,353.4,439.2,280,M,S,Pr
502.9,526.1,512.6,407.7,400,M,S,B
394.6,382.6,391.8,557.4,280,M,S,Pr
414.7,396.1,417.8,379.7,500,M,S,Pr
596.6,602.3,589.8,596.2,720,M,S,Pr
442.2,320.8,496,360.4,540,F,S,B
585.3,609.4,591.3,629.9,700,F,N,A
459.1,379.7,421.2,439.7,480,F,S,B
453.4,537.5,542.7,510.6,520,F,S,B
522,454.1,503.9,427.2,580,F,S,Pr
392.6,508.6,534.1,449.3,600,M,S,B
536,534.3,577.8,692.4,620,F,N,B
461.5,471.5,432.5,470.5,440,F,S,B
442.1,471.9,438.8,485.1,560,F,S,B
503.8,541.8,509.7,437.8,680,F,S,B
484.5,549.3,592,506.2,600,M,S,B
457.9,375.6,387.5,493.3,380,M,S,Pa
539.6,490.9,562,418.1,660,F,N,Pa
559.1,586.1,573.7,573.2,800,F,S,Pr
473.3,482.8,490.2,523.3,560,F,S,Pr
390.4,467.3,470.1,448.7,520,F,S,Pr
686.9,673.6,616,788.9,600,M,S,Pr
462.2,486.8,541.2,543.4,640,M,S,B
518.5,480.4,555.8,420.1,580,M,S,B
527.5,615.9,601.2,681.2,840,F,S,A
504.9,518,577.6,513.3,700,F,S,Pa
602.2,607.1,601.9,609.1,700,F,S,B
370.8,431.5,474.2,429.1,560,F,S,B
446.8,472.1,539.9,486,420,M,S,B
382.4,424.9,398,411.3,360,F,S,Pr
396.6,448.7,475.9,473.1,440,F,S,Pa
521.2,523.5,541,686.4,720,F,S,Pr
517.1,557.4,534.9,664.7,900,F,N,Pr
474.8,504.5,498.2,522.5,540,M,S,B
638.6,609.1,601.9,738.5,700,F,N,B
469.6,474.5,486.6,554.4,680,M,S,Pa
501.5,543.3,541,475.3,720,F,S,Pr
456.9,495.4,560.6,465.6,520,M,S,B
614.2,655.2,596.9,780,940,M,S,B
457.4,506,553.4,570.2,480,F,S,B
444.7,466.7,416.9,519.9,320,M,S,A
565.6,581.8,599.9,778.5,760,F,S,Pr
407.3,447.5,427.7,502,380,M,S,B
539.3,634.7,635.8,611.2,880,F,S,B
390.3,376.5,388.5,519.8,480,F,S,Pr
441.1,452.4,478.8,360.8,240,F,S,Pr
583.7,678.8,673.9,701.9,820,F,N,B
544.9,559.4,534.7,553.5,720,M,N,Pa
591.1,616,650.5,687.4,880,F,N,B
402.8,448.7,513.2,454.4,400,F,S,B
369.5,428.7,428.7,464.3,520,M,S,Pr
427,457.3,465.7,468.4,480,M,S,Pr
346,423.7,468.1,423.9,260,F,S,Pr
508.6,519.7,582,509.8,600,F,S,B
468.1,559.4,552.7,607.9,920,F,S,B
527.5,455.6,558.4,610.5,540,M,S,B
548.5,510.4,598.2,521.9,800,F,S,B
493.4,581,574.3,505.1,660,F,S,B
492.5,551.3,582.9,594,660,M,S,B
552,493.1,501.7,545.1,560,M,S,Pr
346.2,438.1,526.2,539.4,580,F,S,Pr
550.2,551.7,556.9,593.8,760,M,S,Pa
395.5,428.2,502.8,407.7,620,F,S,B
412.2,484.1,405.3,526.2,520,F,S,Pr
541.1,590.2,544.7,718.9,760,M,S,Pr
512.8,493,541,783.1,820,M,S,Pr
374.4,447,497.3,376.8,320,F,S,B
450.2,324.9,472.1,490.1,600,M,S,Pa
391.2,434.2,459,398.8,600,F,S,B
521.6,490,557.4,452.9,560,M,S,B
461.1,562.8,553.5,627.2,680,F,S,B
434,406.8,486.4,368.6,540,F,S,Pr
501.1,571.5,550.7,487.6,540,F,S,B
580.3,563.4,594,635.1,740,M,S,B
707.4,668.6,619.2,829.7,860,M,N,B
437.9,369.5,505.8,660,640,F,S,Pa
562.9,570.6,529.4,615.1,640,F,S,B
713.1,648.3,626,836.9,860,F,N,A
370.7,430.7,484.1,469,640,F,S,Pr
534.8,494.6,481.2,445.3,520,F,S,Pa
376.3,504.3,593.7,563.2,620,F,N,Pr
482.1,547.9,567.3,613.8,660,F,N,B
415.6,420,348.2,505.1,560,F,S,Pa
463.2,531,551.6,466.8,540,F,S,Pr
446.9,488.3,551.6,575.1,700,F,S,B
480.7,516.1,585.2,559,620,F,S,Pr
505.8,567.1,559.8,493.1,480,M,S,B
438.2,438.1,485.7,435.3,440,M,N,Pr
335,339.7,405.2,446.1,420,M,S,Pr
399.2,498.7,522.5,416.6,520,F,S,Pa
477.5,538.2,561.2,528.4,780,F,S,Pa
602,614.5,608.4,660.1,940,F,S,Pr
424.1,409.4,527.6,442.6,360,M,S,Pr
444.8,432.1,501.8,430.8,540,F,S,B
452.8,451.1,424,469.2,340,M,S,Pr
460.2,510.6,512.6,462.7,620,M,S,Pr
414.1,424.7,387.3,433.1,660,M,S,Pr
592.8,536.3,568.4,572.9,560,F,S,B
385.3,445.8,420.6,463.1,620,F,S,Pr
437,369.6,516.3,493.1,580,F,S,Pr
510.4,548.9,582.2,562.7,800,M,S,Pr
412.7,369.1,502.1,551.2,420,M,S,B
431.5,525.7,555.6,633.5,620,F,S,Pr
451.9,484.9,497.5,528.6,500,M,S,Pr
443.7,532.3,575,616,640,F,S,B
554.9,596.5,624.8,595.3,800,F,S,Pr
435.6,505.4,487.9,373,520,F,S,B
380.7,439,511.5,421.9,340,F,N,B
487.8,547.8,584.4,522.5,720,F,S,Pa
451.5,511,528.2,421.3,680,M,N,B
514.2,565.2,507.8,665.8,760,M,S,Pr
491.3,490.3,486.6,413.6,840,F,S,Pr
412.8,477.9,505.8,440.7,440,M,S,Pr
527.3,631,609.2,588.7,600,M,S,B
420.2,454.7,508.9,454.9,360,F,S,B
404.3,382.3,525.1,482,600,M,S,B
431.8,441.2,499.2,465.8,600,F,S,Pa
417.6,490.6,477,403.8,540,F,S,Pr
377.7,385.9,457.6,549.7,640,F,S,Pr
533.1,604.6,613.6,526.7,600,F,S,B
357.4,404.2,456.1,434.8,560,M,S,A
472.8,539,520.4,454.2,600,M,S,B
457.5,369.7,457.4,576.6,360,M,S,Pr
539.6,548,560.9,644.1,660,M,S,Pr
521,541.1,570.7,467.3,900,F,S,A
433.8,529.2,570.3,581.5,520,M,S,B
478.4,495.3,559.2,474.5,640,M,S,A
437.2,480.3,507.3,465.3,620,F,S,Pr
604.5,580.6,575.3,649,640,M,N,B
674.5,583.1,548.8,677.4,900,M,N,Pa
387.7,444.3,456,429,460,M,S,A
436.6,487.2,436.1,469.6,420,M,S,B
579.5,572.5,566.8,697.7,500,M,S,Pr
543.9,553.8,524.5,540.9,740,F,S,B
465,499.1,521.4,423.8,560,F,S,Pr
528.3,568,526.4,444.9,560,F,S,B
474.1,559.9,520.6,465.2,640,F,S,B
512.2,497.6,551.3,409.8,560,F,S,B
399,459.2,487.4,542.2,560,F,S,Pr
451.1,484.9,507.2,661.7,600,F,S,Pa
513.8,488.9,524.5,493.2,640,F,S,Pr
505.5,538.2,399.6,437.2,600,F,N,B
473.1,594.8,566.1,514.7,600,M,S,B
588.3,601.8,587.5,685.7,680,M,N,Pr
522.4,539.8,527.5,380.7,580,M,S,Pr
464.5,499.6,506.2,523.5,220,F,S,Pr
454.1,430.6,483,552.3,500,F,S,B
556,583.4,624.8,687.9,760,M,S,B
604.4,571.7,517.8,665.6,660,M,N,B
445.2,445,488.1,451.1,540,F,S,Pa
631.4,638.6,609.8,741.5,580,M,S,B
408.2,410.1,449.5,454.1,320,F,S,Pa
450.7,503.7,518.3,474.7,560,F,S,Pr
387.4,488.5,502.3,491.3,420,F,S,B
529.5,568.3,576.1,725.7,660,M,S,B
378.2,496.1,509,417.9,480,F,S,B
522.6,590.5,534.4,536.8,700,F,S,B
549.3,575.6,587.9,659.9,660,M,S,Pr
550.8,552.4,558,629.3,360,M,S,Pr
426.9,453.6,464.4,489.7,400,F,S,Pr
454.6,621.1,500.4,537.4,580,M,S,B
365.9,467.1,531.8,574.8,540,M,S,Pa
439.5,574.7,559,620.4,580,F,S,B
451.6,415.2,417.7,424.5,580,F,S,Pr
403.4,412.2,432.7,418.3,680,F,S,Pr
481.6,511.4,552.6,380.1,460,M,S,Pr
436.9,451.1,391.2,400.5,580,M,S,Pr
473.4,490.3,456.9,377.2,600,F,S,B
531.1,517.2,541.3,439,560,M,S,Pr
453.9,554.2,543.3,420,560,F,S,B
417,398.5,492.5,498.3,640,F,S,Pr
350.9,442.8,489.7,449.3,560,F,S,Pr
384.4,402.2,381.2,451.5,400,F,S,Pr
337.1,509.7,497.2,437.3,560,F,S,Pr
412.9,483.7,480.8,488,640,F,S,Pa
540.2,425.4,512.5,540.3,640,M,N,B
468.1,547.6,511.7,548.4,620,F,S,Pr
564.4,513.7,532.7,660.4,720,M,N,Pa
564,600.1,573.4,658.6,880,F,S,Pr
340.3,369.3,383.2,489,500,M,S,Pr
436.4,475.2,526.1,406.9,340,F,S,B
440.5,410.2,390.9,467.3,860,M,N,B
504.9,591.6,556.2,699.5,920,F,S,Pr
455.2,402.3,447,489,460,M,S,Pr
459.5,494.8,514.1,508.2,720,M,S,Pa
485,494.2,572.5,695.9,880,F,S,B
415.6,382.1,378.9,419.4,420,F,S,B
401.4,430.7,494.5,431.5,580,F,S,Pr
356.8,360,499.9,461.2,540,F,S,Pa
526.3,574,558,653,680,F,S,A
427.1,590.5,562.9,657.7,760,F,S,Pr
542.1,582.2,590.9,612.9,720,F,N,B
395.6,391.6,492.4,407.3,580,F,S,B
430.7,379.4,487.4,375.1,560,F,S,Pr
501.2,432.6,497.8,494.3,540,F,S,Pr
384.4,425.1,477.9,648.7,520,M,S,Pa
415.2,366.1,440.1,433.7,600,M,S,Pa
598.3,561.5,606.6,692.5,860,F,N,A
498.6,427.7,454.6,545.9,700,F,S,Pr
591.1,611,604.9,756.6,860,F,N,B
396.3,411,497.2,572.1,400,F,S,B
433,443,469.9,427.6,600,F,S,Pr
497,528,485.2,591.5,580,M,S,Pr
396.9,500.8,447.9,423.1,520,F,S,Pr
383.7,442.2,529.8,422,280,F,S,Pa
402.8,443.5,395,396.8,560,F,S,B
591.7,578.5,570.9,588.1,680,M,S,Pr
432.7,467.8,514.3,552.5,580,M,S,Pr
386.4,410,467,453.3,360,F,N,B
461.6,429.7,465.9,489.8,680,F,S,Pa
626.8,703.5,606.6,821.7,920,F,N,B
519.2,524.8,534.6,571.2,660,M,S,Pr
565.4,579.3,540.6,537.2,540,F,S,Pr
478.3,461.8,525.2,599.8,600,M,S,Pa
390.6,604.7,585.6,521.6,780,F,N,B
522.9,500.9,508.7,555.8,480,F,S,Pr
508.7,509.5,502.3,418.5,600,F,S,B
561.1,609.2,586.5,651.8,720,M,S,Pa
360.4,553.5,562.4,634,540,F,N,B
552.8,571.5,586.8,558.5,660,F,S,Pa
467.9,497.1,522.8,512.3,680,F,S,A
417.2,417.8,511.1,433.3,580,F,S,B
477.6,583,538.3,463.6,660,F,N,B
505.9,534.3,514.1,377.8,640,M,S,B
436.2,560.2,559.6,400.3,300,M,S,B
455.1,391.9,468.5,474,520,F,S,B
473.1,391.2,518,445.5,560,M,S,Pr
424.9,385.5,475.8,526,560,F,S,Pa
567.9,582.9,602.9,637.1,800,F,N,Pa
471.1,549.1,554.9,525.9,640,F,S,B
494.8,435.2,406.7,426.7,380,M,S,B
336.7,499,425.9,473.2,600,F,S,A
633.6,645.3,627.8,726.5,920,F,N,B
492,419.6,526.6,531.6,620,F,S,Pr
431.9,580.4,569.4,481.2,700,F,S,B
497,577,586.5,603.5,600,F,S,Pr
391.5,469.6,452.9,443.4,600,M,S,B
616.2,656.9,605.5,680.6,820,M,S,B
434,396.5,536.6,517.6,500,F,S,B
395.4,440.9,418.3,466.1,320,M,S,Pr
543.9,423.8,543.5,698,720,M,S,Pr
460.9,461.7,544.1,438.5,540,F,N,Pr
363.4,439.8,425.5,427.9,520,M,S,Pr
634,627.9,645.2,846.5,960,F,N,B
418.9,400.5,392.9,407.4,480,F,S,Pr
365.6,551,504.4,510.2,600,F,S,B
379.9,367.8,438.5,440,420,F,S,Pr
515.2,476.4,523.5,530.6,760,M,S,B
401.5,538.3,555.9,458.3,580,F,S,Pa
526.9,510,494.4,666,600,M,S,B
486.6,590.2,531.2,672.7,660,M,S,Pr
573,543.4,557.5,505.8,580,F,S,B
460.7,396,575,514.8,400,M,S,B
439.4,547.7,484.7,389.6,540,M,S,Pr
525.8,558.4,538.9,611.7,880,F,N,Pr
403.3,490.6,534.6,626.1,880,F,S,Pr
503.7,366.2,543.8,542.9,480,F,S,B
585.1,584.1,559.9,668.6,840,F,S,B
524,518.1,560.6,519,620,M,S,Pr
458.3,475.6,552.6,662.8,580,M,S,Pa
434.9,423.3,431,391.9,600,F,S,Pa
420.1,469.6,438.5,399.7,460,F,S,Pr
583.9,572.1,496.6,503.2,640,M,S,B
515.4,529,524.7,471.2,420,F,S,Pr
571.1,617.5,623.2,652.4,700,M,S,B
583.1,448.7,530,482.4,480,F,S,Pr
402.7,354.1,409.7,438.5,540,F,S,B
497.5,494.4,535.6,529.2,580,F,S,A
373.4,386.3,410.6,412.5,540,F,S,Pa
591.1,635.2,608,681.6,760,M,N,B
393.5,490.6,496.8,437.4,440,M,S,Pr
357.6,395,391.9,499.3,440,M,S,B
494.5,492.1,505.4,591.1,840,F,S,Pr
394,492.6,471.2,406.4,600,M,S,Pr
483.6,391,483.5,374.4,480,F,S,Pr
534.6,564.3,544.2,594.9,620,M,S,Pr
431.9,375.5,456.6,400.4,520,M,S,Pr
437.5,438,520.4,379.5,560,M,S,Pr
570.1,593.3,583,650.7,480,M,N,B
670.7,618.5,612.4,784.6,820,F,N,B
441.3,495.2,530.6,569.2,520,F,S,B
518.8,576.9,552.9,629,640,F,N,B
505.3,460,428.5,408,680,F,S,B
622.2,694.7,627.6,812.9,920,F,N,B
503.2,612.8,580.1,625.8,720,M,S,Pr
359.5,395.6,506.9,405.8,620,M,S,Pr
498.1,523,518.4,647.4,660,F,S,Pr
555.5,600.8,633.2,611.5,880,F,N,B
528.5,570.1,589.9,512.3,780,M,N,B
445.9,497.5,503.4,498.6,640,F,N,Pr
407,506.9,471.1,388.1,460,F,S,Pr
560.6,570.8,550.5,513,820,F,N,B
492.2,460.5,392.8,615.4,660,M,N,B
543.6,645.7,625,677.1,760,F,N,Pr
383.5,544,537.2,447.3,620,F,S,Pr
479.1,508.9,489.6,434.9,580,F,S,Pa
408.6,541,492.2,385,640,F,N,Pr
391.6,375.2,486.5,423.7,480,F,S,Pr
387,531.4,561.7,401.8,560,F,S,Pr
654.1,682.5,634.8,779.3,940,M,N,Pr
389.7,567.7,476.1,532.2,520,M,N,B
421.5,524.2,538.2,453,640,F,S,Pr
392.9,422.3,465.3,425.4,400,F,S,Pr
626.8,629.3,611.7,790.4,660,M,N,B
527.6,589.1,584.4,562,640,F,S,B
386.1,399.9,501.5,434.6,680,F,S,Pr
544.4,546.5,537.6,568.6,600,M,S,Pa
448,557.3,581.4,600.1,640,M,S,B
477.7,498,504.2,474,580,M,S,Pr
393.1,451.8,453.8,546.3,580,M,S,Pa
576.7,621.3,608.4,739.7,740,M,N,B
591.6,568,558.6,675,760,F,N,Pr
480.8,515.2,495.1,501.5,560,M,S,Pr
428.5,522.5,436.1,485.4,480,F,S,B
422.2,536.4,536.6,583.4,700,F,N,Pa
398.4,501.2,510,525.2,600,F,S,B
623.5,645.3,598.2,611.2,820,M,S,Pr
368.5,354.6,422.5,487.1,540,F,S,Pr
457.5,381.3,362.5,445.1,480,F,S,Pr
467.4,399.8,443.6,420.2,460,F,S,A
633.8,695.1,610.4,692,800,M,S,Pr
479.3,511,413,403.3,600,F,S,Pr
395.5,405.5,417.4,458.9,540,M,S,Pr
534.4,491.2,458.2,562.5,600,M,N,Pr
555.6,640,587.5,780,840,M,S,Pr
436.3,510,491.8,435.7,540,F,S,B
443,494.9,503.2,394.6,420,F,S,Pr
404.8,433.9,427.5,450,560,F,S,Pr
549.1,403.6,489.4,610,560,M,S,Pr
482.3,482.1,468.9,424.3,360,F,S,Pr
400.4,462.3,504.7,531.7,620,F,S,Pr
440.8,378,391,400.3,500,F,S,Pa
444.4,526.1,508.9,522.1,600,F,S,Pr
542.3,564.3,565.6,620.1,600,M,S,B
479,468.8,467.6,399,700,M,S,B
618.9,649.1,655.5,736.9,800,M,S,B
580,476.1,567.5,638.2,820,M,N,B
495.4,436.9,515,445.7,440,F,S,B
552.2,589.1,567.3,626.2,660,M,N,Pr
400.1,570.8,548,580.8,540,F,S,Pr
461.7,556.4,517.1,541.3,520,M,S,B
442,521.8,552.8,533,680,F,S,Pr
415,436.3,432.5,454.1,560,M,S,Pr
397.1,408.8,379.6,429.4,360,F,S,B
469.8,488.8,547.6,398.4,640,F,S,B
418.6,472.8,511.4,386.8,520,F,S,Pr
460,349.1,508.4,592.4,620,M,S,B
482.1,520.5,542,416.5,580,F,S,Pr
380.3,399.1,466.1,380.6,400,F,S,Pr
450.5,465.3,393.6,424.1,540,F,S,A
431.5,493,487.5,537.2,460,M,S,Pr
530,586.3,590.3,669.3,840,F,S,Pr
499.4,593.1,549.9,507.5,460,F,S,B
400.8,366.3,509.5,635.5,480,F,S,Pa
339.9,410.9,407.7,379.8,320,F,S,Pa
447.4,482,509,470.2,680,F,S,B
372.3,443.2,493.2,521.5,280,F,S,Pr
597,585.6,621.3,449.4,780,M,S,Pr
470.1,340.9,396.7,422.3,580,F,S,Pr
676.9,640.8,630.9,760.3,920,F,N,Pa
482.4,414.6,512.5,519.3,680,F,S,Pr
425.6,437.4,523.9,417.5,560,F,S,B
524.8,627.3,569.8,502.4,640,M,S,B
372.9,490.4,383.5,377.3,280,F,S,B
526.6,554.1,562.6,549,660,F,N,B
513.7,451,531.5,527.8,640,F,S,B
445.2,477.5,514.1,565.7,660,F,S,Pr
380.1,407.4,492.7,380.7,280,F,S,Pr
419.4,451.5,431.5,447.9,560,F,S,Pr
559.8,657.2,569.2,580.1,780,M,N,B
525.9,553.5,553.6,612.4,580,M,S,Pa
519.9,500.2,519.9,503.2,520,F,S,Pa
427.3,468,431.2,513.3,400,F,S,Pa
433.8,471.9,515.1,453.3,580,M,S,Pr
516.1,530.3,547.5,527,680,F,N,B
345.7,413.4,560.9,671.3,640,M,S,Pa
446,504,481.5,449.6,500,M,S,Pa
522.9,569.6,582.7,561.6,800,F,S,Pr
413.7,421.3,464.5,434.9,240,F,S,Pr
477,389.3,539.7,476.9,600,F,S,B
545.1,486.7,546.7,381.1,680,F,S,Pa
488,570.7,533.6,443.1,480,F,S,Pr
477.3,502.2,509.4,552.3,480,M,S,Pr
365.5,570.9,556.2,437.4,660,F,S,B
342.9,530.8,555.8,433.6,620,M,S,Pr
515.1,531.1,519.1,651.1,600,F,S,Pr
464.6,530.9,507.6,569.7,620,F,S,B
398.8,482.5,452.9,405.7,260,F,S,Pr
441.5,481.8,527.1,511.6,720,F,S,B
429.1,429.3,499,392.7,320,F,S,B
534.8,506.9,512.6,493.1,640,F,S,Pr
495.3,394.8,506.7,503.6,580,F,S,Pr
592.9,558.5,560.5,490.1,760,F,N,Pr
570.8,606.6,576.8,702.4,720,F,S,B
407.9,453.1,513.7,395.4,640,F,S,Pr
564.3,628.1,570.5,572.4,860,F,N,B
602.6,645.7,602.7,560.4,760,M,S,Pr
414,563.2,534.2,442.3,680,F,S,Pr
394.5,427.1,518.9,434.5,300,F,S,B
401.9,440.1,421.2,402,280,F,S,Pr
406.2,533.2,555.6,508.1,560,M,S,B
538.8,471.6,493.8,518.2,560,M,S,Pr
605.3,553.1,566.8,595.8,800,F,S,B
453.9,500.1,526.6,563.3,620,M,S,Pr
536.8,419.3,496.2,520.8,640,M,N,Pr
355.7,433.6,366.6,425.5,620,F,S,Pa
445.1,468.3,529.3,613.2,620,F,S,B
402.8,399.6,451.5,461,580,M,S,Pr
394,429.2,443.2,375.4,400,F,S,Pr
495.6,563.3,580.5,462.6,560,M,S,B
594.2,656.9,608.9,570.9,860,F,N,Pa
394.9,450.6,483.9,391.2,420,F,S,B
471.2,458.6,546.7,411.6,540,M,S,B
362.4,452.4,414.7,558.4,480,F,S,Pr
362.4,470.6,545.6,398.7,600,F,S,Pa
472.9,470.1,557.3,465.4,640,F,S,B
583.5,591.9,608.5,563.2,820,F,S,Pr
386.4,487.6,422.5,447.8,480,F,S,Pr
355,435.6,472.9,389.4,460,F,S,Pr
538.1,487.7,518.6,452.4,780,M,N,B
655.8,667.4,694.1,863,880,F,N,B
555.4,589,581.5,699.1,780,F,S,B
511.6,546.2,553.9,479.4,640,F,S,B
514.2,491.6,489.7,545.1,500,M,S,B
385.9,551.3,556.6,436.5,640,M,S,B
490.1,470.2,519.6,578.4,780,M,S,Pr
439.8,523.3,488.3,419.3,580,F,S,Pr
407,403.6,446.1,470.2,560,M,S,B
430.7,564.8,525.3,531.7,820,F,S,B
427.9,596,595.1,501.2,820,M,N,B
476.1,434.8,398.8,461.1,520,F,S,Pr
476.1,526.3,508.6,555.4,580,F,N,B
350.9,490,471.7,482.4,560,M,S,Pr
646.5,664.3,645.4,854.8,840,M,N,B
571.5,503.5,478.1,657,620,M,S,Pr
454.9,569.2,570.4,476.1,640,F,S,B
439.2,435.5,503.9,495.2,620,F,S,Pr
523.6,424.6,518.6,601.4,720,M,S,B
514.5,600.7,527,591.9,600,F,N,B
423.5,394.1,489.9,535.8,500,F,S,Pr
520.8,555.8,565.2,511.5,800,M,N,B
489.8,541.3,605.3,391.9,640,F,S,B
447.2,417.6,403.8,554.6,440,F,S,Pr
435.8,586.7,564,621.9,580,F,S,B
388.3,474.9,478.5,465.3,700,M,S,Pa
670.6,629.2,632.1,835.3,980,M,N,Pr
487,387.3,402.8,405.5,300,F,S,Pr
463.5,442.1,477.5,460,620,F,S,Pr
491.1,531.7,573.8,613.6,800,M,S,Pr
502.1,509.8,537.3,579.4,840,F,S,Pr
494.6,559.2,533,527.7,780,F,N,B
